tf_idx,string_id,uniprot_id,name
2571,3847.K7M9Y0,K7M9Y0,K7M9Y0_SOYBN
2572,3847.K7M9Y5,K7M9Y5,K7M9Y5_SOYBN
2573,3847.K7MA42,K7MA42,K7MA42_SOYBN
2574,3847.K7MA62,K7MA62,K7MA62_SOYBN
2575,3847.K7MAC7,K7MAC7,K7MAC7_SOYBN
2576,3847.K7MAJ4,K7MAJ4,K7MAJ4_SOYBN
2577,3847.K7MAL3,K7MAL3,K7MAL3_SOYBN
2578,3847.K7MAQ2,K7MAQ2,K7MAQ2_SOYBN
2579,3847.K7MAW9,K7MAW9,K7MAW9_SOYBN
2580,3847.K7MAX1,K7MAX1,K7MAX1_SOYBN
2581,3847.K7MB97,K7MB97,K7MB97_SOYBN
2582,3847.K7MBP5,K7MBP5,K7MBP5_SOYBN
2583,3847.K7MBP6,K7MBP6,K7MBP6_SOYBN
2584,3847.K7MBP7,K7MBP7,K7MBP7_SOYBN
2585,3847.K7MBP8,K7MBP8,K7MBP8_SOYBN
2586,3847.K7MBY3,K7MBY3,K7MBY3_SOYBN
2587,3847.K7MCF3,K7MCF3,K7MCF3_SOYBN
2588,3847.K7MCR5,K7MCR5,K7MCR5_SOYBN
2589,3847.K7MCT2,K7MCT2,K7MCT2_SOYBN
2590,3847.K7MCT9,K7MCT9,K7MCT9_SOYBN
2591,3847.K7MDG1,K7MDG1,K7MDG1_SOYBN
2592,3847.K7MDL0,K7MDL0,K7MDL0_SOYBN
2593,3847.K7MDU4,K7MDU4,K7MDU4_SOYBN
2594,3847.K7MDY7,K7MDY7,K7MDY7_SOYBN
2595,3847.K7MDZ6,K7MDZ6,K7MDZ6_SOYBN
2596,3847.K7ME05,K7ME05,K7ME05_SOYBN
2597,3847.K7ME64,K7ME64,K7ME64_SOYBN
2598,3847.K7MEB8,K7MEB8,K7MEB8_SOYBN
2599,3847.K7MEG1,K7MEG1,K7MEG1_SOYBN
2600,3847.K7MEP1,K7MEP1,K7MEP1_SOYBN
2601,3847.K7MER4,K7MER4,K7MER4_SOYBN
2602,3847.K7MEU6,K7MEU6,K7MEU6_SOYBN
2603,3847.K7MEZ2,K7MEZ2,K7MEZ2_SOYBN
2604,3847.K7MF75,K7MF75,K7MF75_SOYBN
2605,3847.K7MFB5,K7MFB5,K7MFB5_SOYBN
2606,3847.K7MFD5,K7MFD5,K7MFD5_SOYBN
2607,3847.K7MFU3,K7MFU3,K7MFU3_SOYBN
2608,3847.K7MFV7,K7MFV7,K7MFV7_SOYBN
2609,3847.K7MG35,K7MG35,K7MG35_SOYBN
2610,3847.K7MG72,K7MG72,K7MG72_SOYBN
2611,3847.K7MG77,K7MG77,K7MG77_SOYBN
2612,3847.K7MGS1,K7MGS1,K7MGS1_SOYBN
2613,3847.K7MH48,K7MH48,K7MH48_SOYBN
2614,3847.K7MH64,K7MH64,K7MH64_SOYBN
2615,3847.K7MHH8,K7MHH8,GMPHR28
2616,3847.K7MHJ9,K7MHJ9,K7MHJ9_SOYBN
2617,3847.K7MHZ9,K7MHZ9,K7MHZ9_SOYBN
2618,3847.K7MIP4,K7MIP4,K7MIP4_SOYBN
2619,3847.K7MIT5,K7MIT5,K7MIT5_SOYBN
2620,3847.K7MJ24,K7MJ24,K7MJ24_SOYBN
2621,3847.K7MJ75,K7MJ75,K7MJ75_SOYBN
2622,3847.K7MJD8,K7MJD8,K7MJD8_SOYBN
2623,3847.K7MJK2,K7MJK2,K7MJK2_SOYBN
2624,3847.K7MJK5,K7MJK5,K7MJK5_SOYBN
2625,3847.K7MJU4,K7MJU4,K7MJU4_SOYBN
2626,3847.K7MKN6,K7MKN6,K7MKN6_SOYBN
2627,3847.K7MKV5,K7MKV5,K7MKV5_SOYBN
2628,3847.K7ML17,K7ML17,K7ML17_SOYBN
2629,3847.K7MLE6,K7MLE6,K7MLE6_SOYBN
2630,3847.K7MLG2,K7MLG2,K7MLG2_SOYBN
2631,3847.K7MLI5,K7MLI5,K7MLI5_SOYBN
2632,3847.K7MLK7,K7MLK7,K7MLK7_SOYBN
2633,3847.K7MLQ1,K7MLQ1,K7MLQ1_SOYBN
2634,3847.K7MLV1,K7MLV1,K7MLV1_SOYBN
2635,3847.K7MM29,K7MM29,K7MM29_SOYBN
2636,3847.K7MM31,K7MM31,K7MM31_SOYBN
2637,3847.K7MM49,K7MM49,K7MM49_SOYBN
2638,3847.K7MMB3,K7MMB3,K7MMB3_SOYBN
2639,3847.K7MMJ8,K7MMJ8,K7MMJ8_SOYBN
2640,3847.K7MMN0,K7MMN0,K7MMN0_SOYBN
2641,3847.K7MMN4,K7MMN4,K7MMN4_SOYBN
2642,3847.K7MMY1,K7MMY1,K7MMY1_SOYBN
2643,3847.K7MN04,K7MN04,K7MN04_SOYBN
2644,3847.K7MN82,K7MN82,K7MN82_SOYBN
2645,3847.K7MNA5,K7MNA5,K7MNA5_SOYBN
2646,3847.K7MNC2,K7MNC2,WRKY30
2647,3847.K7MND8,K7MND8,K7MND8_SOYBN
2648,3847.K7MNE4,K7MNE4,K7MNE4_SOYBN
2649,3847.K7MNH7,K7MNH7,K7MNH7_SOYBN
2650,3847.K7MNJ7,K7MNJ7,K7MNJ7_SOYBN
2651,3847.K7MNL7,K7MNL7,K7MNL7_SOYBN
2652,3847.K7MNM6,K7MNM6,K7MNM6_SOYBN
2653,3847.K7MNM7,K7MNM7,K7MNM7_SOYBN
2654,3847.K7MNP2,K7MNP2,K7MNP2_SOYBN
2655,3847.K7MNX2,K7MNX2,K7MNX2_SOYBN
2656,3847.K7MNY9,K7MNY9,K7MNY9_SOYBN
2657,3847.K7MP11,K7MP11,K7MP11_SOYBN
2658,3847.K7MPQ1,K7MPQ1,K7MPQ1_SOYBN
2659,3847.K7MPR7,K7MPR7,K7MPR7_SOYBN
2660,3847.K7MQ22,K7MQ22,K7MQ22_SOYBN
2661,3847.K7MQ33,K7MQ33,K7MQ33_SOYBN
2662,3847.K7MQ99,K7MQ99,K7MQ99_SOYBN
2663,3847.K7MQF9,K7MQF9,K7MQF9_SOYBN
2664,3847.K7MQG5,K7MQG5,K7MQG5_SOYBN
2665,3847.K7MQM6,K7MQM6,K7MQM6_SOYBN
2666,3847.K7MQS9,K7MQS9,K7MQS9_SOYBN
2667,3847.K7MQV1,K7MQV1,K7MQV1_SOYBN
2668,3847.K7MRB1,K7MRB1,K7MRB1_SOYBN
2669,3847.K7MRL6,K7MRL6,K7MRL6_SOYBN
2670,3847.K7MRM9,K7MRM9,K7MRM9_SOYBN
2671,3847.K7MRR7,K7MRR7,K7MRR7_SOYBN
2672,3847.K7MRV6,K7MRV6,K7MRV6_SOYBN
2673,3847.K7MS23,K7MS23,K7MS23_SOYBN
2674,3847.K7MS45,K7MS45,K7MS45_SOYBN
2675,3847.K7MT37,K7MT37,PHAN3
2676,3847.K7MT46,K7MT46,K7MT46_SOYBN
2677,3847.K7MT52,K7MT52,K7MT52_SOYBN
2678,3847.K7MT84,K7MT84,K7MT84_SOYBN
2679,3847.K7MTG6,K7MTG6,K7MTG6_SOYBN
2680,3847.K7MTH3,K7MTH3,K7MTH3_SOYBN
2681,3847.K7MTI9,K7MTI9,GMPHR29
2682,3847.K7MTJ9,K7MTJ9,K7MTJ9_SOYBN
2683,3847.K7MTM5,K7MTM5,K7MTM5_SOYBN
2684,3847.K7MTX0,K7MTX0,K7MTX0_SOYBN
2685,3847.K7MUN2,K7MUN2,K7MUN2_SOYBN
2686,3847.K7MUN3,K7MUN3,K7MUN3_SOYBN
2687,3847.K7MUR0,K7MUR0,K7MUR0_SOYBN
2688,3847.K7MUV5,K7MUV5,K7MUV5_SOYBN
2689,3847.K7MUY2,K7MUY2,K7MUY2_SOYBN
2690,3847.K7MUZ8,K7MUZ8,K7MUZ8_SOYBN
2691,3847.K7MV48,K7MV48,K7MV48_SOYBN
2692,3847.K7MW21,K7MW21,K7MW21_SOYBN
2693,3847.K7MW52,K7MW52,K7MW52_SOYBN
2694,3847.K7MW95,K7MW95,K7MW95_SOYBN
2695,3847.K7MWF6,K7MWF6,K7MWF6_SOYBN
2696,3847.K7MWN2,K7MWN2,K7MWN2_SOYBN
2697,3847.K7MWV4,K7MWV4,K7MWV4_SOYBN
2698,3847.K7MWV6,K7MWV6,K7MWV6_SOYBN
2699,3847.K7MXA3,K7MXA3,K7MXA3_SOYBN
2700,3847.K7MXB7,K7MXB7,K7MXB7_SOYBN
2701,3847.K7MXE5,K7MXE5,K7MXE5_SOYBN
2702,3847.K7MXN6,K7MXN6,K7MXN6_SOYBN
2703,3847.K7MXQ6,K7MXQ6,K7MXQ6_SOYBN
2704,3847.K7MY65,K7MY65,K7MY65_SOYBN
2705,3847.K7MYD3,K7MYD3,K7MYD3_SOYBN
2706,3847.K7MYE1,K7MYE1,K7MYE1_SOYBN
2707,3847.K7MYH6,K7MYH6,K7MYH6_SOYBN
2708,3847.K7MYP0,K7MYP0,K7MYP0_SOYBN
2709,3847.K7MYP1,K7MYP1,K7MYP1_SOYBN
2710,3847.K7MYP4,K7MYP4,K7MYP4_SOYBN
2711,3847.K7MYP5,K7MYP5,K7MYP5_SOYBN
2712,3847.K7MZ72,K7MZ72,K7MZ72_SOYBN
2713,3847.K7MZQ4,K7MZQ4,K7MZQ4_SOYBN
2714,3847.K7MZY4,K7MZY4,K7MZY4_SOYBN
2715,3847.K7MZZ3,K7MZZ3,K7MZZ3_SOYBN
2716,3847.K7N071,K7N071,K7N071_SOYBN
2717,3847.K7N091,K7N091,K7N091_SOYBN
2718,3847.K7N0C2,K7N0C2,K7N0C2_SOYBN
2719,3847.K7N0G8,K7N0G8,K7N0G8_SOYBN
2720,3847.K7N0J6,K7N0J6,K7N0J6_SOYBN
2721,3847.K7N0L3,K7N0L3,K7N0L3_SOYBN
2722,3847.K7N138,K7N138,K7N138_SOYBN
2723,3847.K7N142,K7N142,K7N142_SOYBN
2724,3847.K7N1D6,K7N1D6,K7N1D6_SOYBN
2725,3847.K7N1M2,K7N1M2,K7N1M2_SOYBN
2726,3847.K7N1M5,K7N1M5,K7N1M5_SOYBN
2727,3847.K7N2D7,K7N2D7,K7N2D7_SOYBN
2728,3847.K7N2G1,K7N2G1,K7N2G1_SOYBN
2729,3847.K7N361,K7N361,K7N361_SOYBN
2730,3847.K7N395,K7N395,K7N395_SOYBN
2731,3847.K7N396,K7N396,K7N396_SOYBN
2732,3847.K7N3G0,K7N3G0,K7N3G0_SOYBN
2733,3847.K7N3K4,K7N3K4,K7N3K4_SOYBN
2734,3847.K7N3L2,K7N3L2,K7N3L2_SOYBN
2735,3847.K7N3N7,K7N3N7,K7N3N7_SOYBN
2736,3847.K7N3V1,K7N3V1,K7N3V1_SOYBN
2737,3847.K7N413,K7N413,K7N413_SOYBN
2738,3847.K7N421,K7N421,K7N421_SOYBN
2739,3847.K7N4B1,K7N4B1,K7N4B1_SOYBN
2740,3847.K7N4D0,K7N4D0,K7N4D0_SOYBN
2741,3847.K7N4H4,K7N4H4,GMPHR35
2742,3847.K7N4I9,K7N4I9,K7N4I9_SOYBN
2743,3847.K7N4X7,K7N4X7,K7N4X7_SOYBN
2744,3847.K7N570,K7N570,K7N570_SOYBN
2745,3847.K7N584,K7N584,K7N584_SOYBN
2746,3847.P07134,P07134,rps12-A
2747,3847.P08012,P08012,PRP1
2748,3847.P08298,P08298,UREA_SOYBN
2749,3847.P13993,P13993,PRP2
2750,3847.P24274,P24274,DRP90
2751,3847.P25698,P25698,TEFS1
2752,3847.P28583,P28583,CDPK-2
2753,3847.P45456,P45456,ICL1
2754,3847.P45457,P45457,ICL2
2755,3847.P46280,P46280,TUFB1
2756,3847.Q00M67,Q00M67,Q00M67_SOYBN
2757,3847.Q00M68,Q00M68,Q00M68_SOYBN
2758,3847.Q00M78,Q00M78,Q00M78_SOYBN
2759,3847.Q00M80,Q00M80,Q00M80_SOYBN
2760,3847.Q00M81,Q00M81,Q00M81_SOYBN
2761,3847.Q09131,Q09131,PAP
2762,3847.Q09GS3,Q09GS3,Q09GS3_SOYBN
2763,3847.Q0GPF1,Q0GPF1,bZIP41
2764,3847.Q0GPF7,Q0GPF7,bZIP125
2765,3847.Q0GPF8,Q0GPF8,bZIP124
2766,3847.Q0GPF9,Q0GPF9,bZIP123
2767,3847.Q0GPG1,Q0GPG1,bZIP117
2768,3847.Q0GPG2,Q0GPG2,bZIP111
2769,3847.Q0GPH4,Q0GPH4,bZIP68
2770,3847.Q0GPH5,Q0GPH5,bZIP62
2771,3847.Q0GPH7,Q0GPH7,bZIP59
2772,3847.Q0GPI1,Q0GPI1,bZIP46
2773,3847.Q0GPI2,Q0GPI2,bZIP44
2774,3847.Q0GPI4,Q0GPI4,bZIP35
2775,3847.Q0PJB3,Q0PJB3,MYB149
2776,3847.Q0PJH9,Q0PJH9,MYB175
2777,3847.Q0PJI0,Q0PJI0,MYB173
2778,3847.Q0PJI1,Q0PJI1,MYB143
2779,3847.Q0PJI2,Q0PJI2,MYB183
2780,3847.Q0PJI8,Q0PJI8,MYB127
2781,3847.Q0PJI9,Q0PJI9,MYB124
2782,3847.Q0PJJ1,Q0PJJ1,MYB112
2783,3847.Q0PJJ2,Q0PJJ2,MYB109
2784,3847.Q0PJJ4,Q0PJJ4,MYB182
2785,3847.Q0PJJ5,Q0PJJ5,MYB98
2786,3847.Q0PJJ6,Q0PJJ6,MYB181
2787,3847.Q0PJJ8,Q0PJJ8,MYB93
2788,3847.Q0PJJ9,Q0PJJ9,MYB92
2789,3847.Q0PJK2,Q0PJK2,MYB185
2790,3847.Q0PJK4,Q0PJK4,MYB84
2791,3847.Q0PJK7,Q0PJK7,MYB76
2792,3847.Q0PJL2,Q0PJL2,MYB68
2793,3847.Q0PJL8,Q0PJL8,MYB52
2794,3847.Q0PJL9,Q0PJL9,MYB50
2795,3847.Q0PJM0,Q0PJM0,MYB48
2796,3847.Q0PJM1,Q0PJM1,MYB54
2797,3847.Q2PMR9,Q2PMR9,psbL
2798,3847.Q2PMT7,Q2PMT7,psbM
2799,3847.Q38JD2,Q38JD2,TIL
2800,3847.Q38JE0,Q38JE0,TIL-2
2801,3847.Q39821,Q39821,SDLCA_SOYBN
2802,3847.Q39828,Q39828,SDL5A_SOYBN
2803,3847.Q42808,Q42808,TBP1
2804,3847.Q43457,Q43457,HSF
2805,3847.Q43463,Q43463,RAB7_SOYBN
2806,3847.Q43465,Q43465,SPK-2
2807,3847.Q43466,Q43466,SPK-3
2808,3847.Q43467,Q43467,TUFA
2809,3847.Q45EZ4,Q45EZ4,RAV
2810,3847.Q4FH86,Q4FH86,C2H2
2811,3847.Q4QY92,Q4QY92,DREBa
2812,3847.Q4VPE5,Q4VPE5,PHANb
2813,3847.Q56GA2,Q56GA2,Q56GA2_SOYBN
2814,3847.Q5ECI4,Q5ECI4,KASII-A
2815,3847.Q5ECI5,Q5ECI5,KASII-B
2816,3847.Q5JCL0,Q5JCL0,MAPKK2
2817,3847.Q5K6N6,Q5K6N6,GMMAPK2
2818,3847.Q6TXD0,Q6TXD0,Q6TXD0_SOYBN
2819,3847.Q6ULS3,Q6ULS3,PpcK4
2820,3847.Q84P28,Q84P28,CDPK-BETA
2821,3847.Q8GSL0,Q8GSL0,PPCK3
2822,3847.Q8H1P2,Q8H1P2,PPCK1
2823,3847.Q8H1P3,Q8H1P3,PPCK2
2824,3847.Q8L5W2,Q8L5W2,BZIP126
2825,3847.Q8LK24,Q8LK24,Q8LK24_SOYBN
2826,3847.Q949H4,Q949H4,ure
2827,3847.Q9FQ95,Q9FQ95,GSTL5
2828,3847.Q9FQD3,Q9FQD3,GSTZ3
2829,3847.Q9FQD4,Q9FQD4,Q9FQD4_SOYBN
2830,3847.Q9FQD8,Q9FQD8,GSTU16
2831,3847.Q9FQD9,Q9FQD9,GSTU9
2832,3847.Q9FQE1,Q9FQE1,GSTU17
2833,3847.Q9FQE5,Q9FQE5,GSTU12
2834,3847.Q9FQE7,Q9FQE7,Q9FQE7_SOYBN
2835,3847.Q9FQE8,Q9FQE8,GST-2
2836,3847.Q9FQF3,Q9FQF3,GSTU3
2837,3847.Q9LKZ5,Q9LKZ5,RLK2
2838,3847.Q9LKZ6,Q9LKZ6,RLK1
2839,3847.Q9M507,Q9M507,Q9M507_SOYBN
2840,3847.Q9M508,Q9M508,KASI
2841,3847.Q9M6A7,Q9M6A7,CLV1B
2842,3847.Q9S7E3,Q9S7E3,GmMYB29A1
2843,3847.Q9XIU5,Q9XIU5,GmMYB29B2
2844,3847.Q9XIU8,Q9XIU8,GmMYB29A2
2845,3847.U3LZE5,U3LZE5,NAC018
2846,3847.V5TF25,V5TF25,SNAC41
